timestamp,episode,step,reward,diff_bot,gray_ratio,wall_contact,is_stuck,fps
1766929520.9847126,1,1586,0.4400,104.6413,0.37,False,False,0
1766929521.2652464,1,1587,-0.0300,99.0056,0.37,False,False,0
1766929521.5421753,1,1588,-0.0800,97.1264,0.37,False,False,0
1766929521.8233156,1,1589,-0.0300,113.3780,0.36,False,False,0
1766929522.1062052,1,1590,-0.0300,113.9806,0.34,False,False,0
1766929522.3928616,1,1591,-0.0300,124.0674,0.30,False,False,0
1766929522.6840196,1,1592,-0.1800,110.7752,0.29,True,False,0
1766929522.9696286,1,1593,-0.2000,112.6260,0.28,True,False,0
1766929523.2506936,1,1594,-0.2200,101.5659,0.28,True,False,0
1766929523.53761,1,1595,0.4700,106.9250,0.26,False,False,0
1766929523.810678,1,1596,-0.1800,98.8669,0.24,True,False,0
1766929524.095928,1,1597,0.4700,104.3931,0.22,False,False,0
1766929524.3724556,1,1598,-0.0300,98.9011,0.21,False,False,0
1766929524.6507006,1,1599,-0.0800,105.8647,0.22,False,False,0
1766929524.9232645,1,1600,-0.1800,99.7212,0.20,True,False,0
1766929525.2090409,1,1601,-0.2000,98.9966,0.20,True,False,0
1766929525.4858317,1,1602,-0.2200,102.0429,0.18,True,False,0
1766929525.792198,1,1603,-0.2400,101.7806,0.15,True,False,0
1766929526.0893266,1,1604,-0.2600,106.7642,0.13,True,False,0
1766929526.3643458,1,1605,-0.2800,102.5508,0.13,True,False,0
1766929526.642811,1,1606,-0.3000,100.2540,0.12,True,False,0
1766929526.919296,1,1607,-0.3200,103.0600,0.12,True,False,0
1766929527.2267008,1,1608,0.4400,117.3568,0.11,False,False,0
1766929527.5011036,1,1609,-0.0300,127.9951,0.19,False,False,0
1766929527.7853007,1,1610,-0.0300,124.9291,0.27,False,False,0
1766929528.0636246,1,1611,-0.1800,96.6306,0.34,True,False,0
1766929528.3444877,1,1612,-0.2000,103.1023,0.38,True,False,0
1766929528.617791,1,1613,0.4700,102.4951,0.38,False,False,0
1766929528.9133425,1,1614,-0.0800,90.1964,0.37,False,False,0
1766929529.1917217,1,1615,-0.0800,104.5774,0.37,False,False,0
1766929529.465337,1,1616,-0.0300,113.5584,0.34,False,False,0
1766929529.7335687,1,1617,-0.0300,120.8412,0.31,False,False,0
1766929530.0062976,1,1618,-0.0600,114.5674,0.28,False,False,0
1766929530.2911031,1,1619,-0.1800,98.4268,0.23,True,False,0
1766929530.567419,1,1620,-0.2000,90.9335,0.17,True,False,0
1766929530.854197,1,1621,0.4700,120.8870,0.15,False,False,0
1766929531.1321964,1,1622,-0.1800,98.1885,0.15,True,False,0
1766929531.4038053,1,1623,-0.2000,95.2651,0.15,True,False,0
1766929531.681348,1,1624,-0.2200,100.3780,0.14,True,False,0
1766929531.9757035,1,1625,0.4700,114.0486,0.13,False,False,0
1766929532.2493684,1,1626,-0.0600,117.6505,0.11,False,False,0
1766929532.5288653,1,1627,-0.0300,130.9947,0.18,False,False,0
1766929532.8015637,1,1628,-0.0300,125.7845,0.28,False,False,0
1766929533.0752344,1,1629,-0.1800,95.7867,0.36,True,False,0
1766929533.3449464,1,1630,-0.2000,110.1555,0.37,True,False,0
1766929533.6128533,1,1631,-0.0800,107.0352,0.36,False,False,0
1766929533.8968928,1,1632,-0.1800,94.8231,0.37,True,False,0
1766929534.182007,1,1633,0.4700,115.7387,0.34,False,False,0
1766929534.465041,1,1634,-0.0300,116.8928,0.31,False,False,0
1766929534.755445,1,1635,-0.0300,115.6510,0.28,False,False,0
1766929535.03787,1,1636,-0.1800,102.5714,0.25,True,False,0
1766929535.313787,1,1637,-0.2000,100.8938,0.25,True,False,0
1766929535.584957,1,1638,-0.2200,99.9943,0.25,True,False,0
1766929535.8656914,1,1639,-0.2400,95.8753,0.25,True,False,0
1766929536.1333783,1,1640,0.4700,95.4968,0.25,False,False,0
1766929536.4113472,1,1641,-0.0300,111.8058,0.26,False,False,0
1766929536.6907017,1,1642,-0.0300,119.8257,0.29,False,False,0
1766929536.979285,1,1643,-0.0300,119.6341,0.31,False,False,0
1766929537.2525432,1,1644,-0.0300,114.0162,0.33,False,False,0
1766929537.5295534,1,1645,-0.1800,99.6151,0.37,True,False,0
1766929537.8079205,1,1646,0.4400,107.9650,0.38,False,False,0
1766929538.08516,1,1647,-0.0800,94.0853,0.38,False,False,0
1766929538.3613763,1,1648,-0.0800,80.7975,0.39,False,False,0
1766929538.633375,1,1649,-0.0300,114.4354,0.37,False,False,0
1766929538.9024463,1,1650,-0.0300,115.3136,0.33,False,False,0
1766929539.1839125,1,1651,-0.0600,118.8669,0.30,False,False,0
1766929539.4720178,1,1652,-0.1800,109.6474,0.28,True,False,0
1766929539.7883058,1,1653,-0.2000,91.3385,0.25,True,False,0
1766929540.0682926,1,1654,-0.2200,105.9074,0.24,True,False,0
1766929540.3467307,1,1655,-0.2400,104.2884,0.23,True,False,0
1766929540.6261632,1,1656,0.4700,112.3597,0.24,False,False,0
1766929540.9029288,1,1657,-0.0300,119.2867,0.25,False,False,0
1766929541.1791024,1,1658,-0.0300,124.9412,0.29,False,False,0
1766929541.4617512,1,1659,-0.0600,109.8861,0.33,False,False,0
1766929541.733343,1,1660,-0.1800,103.1470,0.37,True,False,0
1766929541.9994726,1,1661,0.4700,106.5730,0.37,False,False,0
1766929542.2679281,1,1662,-0.0800,104.8278,0.37,False,False,0
1766929542.5397627,1,1663,-0.1800,97.5735,0.36,True,False,0
1766929542.8225083,1,1664,-0.0800,115.7004,0.35,False,False,0
1766929543.0980988,1,1665,-0.0800,116.9807,0.32,False,False,0
1766929543.3676624,1,1666,-0.0300,112.9208,0.29,False,False,0
1766929543.639837,1,1667,-0.0600,112.9850,0.26,False,False,0
1766929543.9114234,1,1668,-0.1800,94.0729,0.21,True,False,0
1766929544.1880133,1,1669,-0.2000,97.8509,0.17,True,False,0
1766929544.4628303,1,1670,-0.2200,107.5899,0.14,True,False,0
1766929544.7473783,1,1671,-0.2400,91.7103,0.16,True,False,0
1766929545.0231006,1,1672,-0.2600,72.7265,0.26,True,False,0
1766929545.2989464,1,1673,-0.2800,62.0297,0.27,True,False,0
1766929545.5724432,1,1674,-0.3000,91.2710,0.33,True,False,0
1766929545.8534453,1,1675,0.4400,112.6151,0.38,False,False,0
1766929546.1306677,1,1676,-0.1800,109.0745,0.43,True,False,0
1766929546.409395,1,1677,-0.1500,85.7130,0.51,True,False,0
1766929546.689586,1,1678,-0.1700,72.0753,0.56,True,False,0
1766929546.975569,1,1679,-0.1900,117.8131,0.57,True,False,0
1766929547.2581038,1,1680,-0.2100,112.6840,0.54,True,False,0
1766929547.5561864,1,1681,0.4400,150.1983,0.49,False,False,0
1766929547.8285913,1,1682,-0.0100,171.5905,0.42,False,False,0
1766929548.1051395,1,1683,-0.1100,141.1352,0.35,False,False,0
1766929548.3772488,1,1684,-0.0300,109.2631,0.39,False,False,0
1766929548.6548629,1,1685,-0.0800,110.1968,0.36,False,False,0
1766929548.9396713,1,1686,-0.1800,96.8712,0.38,True,False,0
1766929549.249731,1,1687,-0.0800,107.1238,0.41,False,False,0
1766929549.5604095,1,1688,-0.1800,100.6445,0.43,True,False,0
1766929549.8502147,1,1689,-0.2000,95.6233,0.44,True,False,0
1766929550.1332226,1,1690,-0.2200,98.8774,0.44,True,False,0
1766929550.4123964,1,1691,-0.2400,82.3161,0.45,True,False,0
1766929550.6926138,1,1692,0.4700,98.7627,0.44,False,False,0
1766929550.981236,1,1693,-0.0600,124.0713,0.42,False,False,0
1766929551.2629793,1,1694,-0.1800,107.0843,0.35,True,False,0
1766929551.5561078,1,1695,-0.2000,105.8381,0.39,True,False,0
1766929551.8392031,1,1696,-0.2200,93.7701,0.38,True,False,0
1766929552.1197748,1,1697,0.4700,109.6856,0.41,False,False,0
1766929552.4139087,1,1698,-0.1800,105.0127,0.41,True,False,0
1766929552.697205,1,1699,-0.2000,98.9195,0.41,True,False,0
1766929553.0001056,1,1700,-0.2200,101.6847,0.46,True,False,0
1766929553.3045752,1,1701,-0.2400,95.3362,0.45,True,False,0
1766929553.6358843,1,1702,0.4700,111.0812,0.43,False,False,0
1766929553.9411232,1,1703,-0.0300,112.8235,0.41,False,False,0
1766929554.2387285,1,1704,-0.0300,126.5866,0.37,False,False,0
1766929554.5272913,1,1705,-0.1800,94.4265,0.39,True,False,0
1766929554.8036432,1,1706,-0.2000,95.2555,0.42,True,False,0
1766929555.0827446,1,1707,-0.2200,95.5332,0.39,True,False,0
1766929555.3537536,1,1708,-0.2400,86.4061,0.39,True,False,0
1766929555.639228,1,1709,-0.0800,102.1979,0.39,False,False,0
1766929555.9456425,1,1710,-0.0300,111.4010,0.43,False,False,0
1766929556.2317827,1,1711,-0.0300,107.4708,0.44,False,False,0
1766929556.5125508,1,1712,-0.1800,85.9675,0.43,True,False,0
1766929556.78771,1,1713,-0.2000,77.0394,0.44,True,False,0
1766929557.078451,1,1714,-0.2200,91.9222,0.44,True,False,0
1766929557.3617966,1,1715,-0.2400,102.1534,0.44,True,False,0
1766929557.6363857,1,1716,-0.2600,105.6405,0.40,True,False,0
1766929557.9172788,1,1717,-0.2800,94.0844,0.35,True,False,0
1766929558.2017958,1,1718,-0.3000,94.8826,0.38,True,False,0
1766929558.494983,1,1719,-0.3200,102.1066,0.44,True,False,0
1766929558.7822108,1,1720,-0.3400,88.6077,0.46,True,False,0
1766929559.0810368,1,1721,-0.3600,88.1717,0.50,True,False,0
1766929559.364365,1,1722,-0.3300,80.3939,0.55,True,False,0
1766929559.6510308,1,1723,-0.3500,89.4136,0.52,True,False,0
1766929559.9536211,1,1724,-0.4200,88.3586,0.45,True,False,0
1766929560.2483253,1,1725,0.4400,100.5547,0.47,False,False,0
1766929560.5313227,1,1726,-0.0300,104.5485,0.54,False,False,0
1766929560.8047373,1,1727,0.0200,105.5422,0.55,False,False,0
1766929561.076501,1,1728,-0.1300,107.5181,0.55,True,False,0
1766929561.359668,1,1729,-0.1500,95.8265,0.55,True,False,0
1766929561.659588,1,1730,0.5200,105.2840,0.56,False,False,0
1766929561.9353426,1,1731,-0.1300,102.7147,0.58,True,False,0
1766929562.2145422,1,1732,-0.1500,112.1952,0.52,True,False,0
1766929562.4923005,1,1733,-0.2200,116.8432,0.45,True,False,0
1766929562.7714725,1,1734,0.4700,135.7583,0.44,False,False,0
1766929563.0509572,1,1735,-0.0300,160.3793,0.47,False,False,0
1766929563.3287795,1,1736,-0.0300,136.5480,0.44,False,False,0
1766929563.6021464,1,1737,-0.0300,132.5802,0.38,False,False,0
1766929563.8783321,1,1738,-0.1800,98.1328,0.28,True,False,0
1766929564.1618052,1,1739,0.4700,116.3410,0.24,False,False,0
1766929564.4371595,1,1740,-0.0600,124.9809,0.26,False,False,0
1766929564.721126,1,1741,-0.1800,105.4262,0.36,True,False,0
1766929565.0014913,1,1742,-0.2000,96.9986,0.38,True,False,0
1766929565.2792552,1,1743,-0.0800,113.3426,0.36,False,False,0
1766929565.552395,1,1744,-0.1800,112.7060,0.36,True,False,0
1766929565.832088,1,1745,-0.2000,113.1445,0.33,True,False,0
1766929566.1083462,1,1746,0.4700,112.0725,0.31,False,False,0
1766929566.3804138,1,1747,-0.1800,105.7510,0.29,True,False,0
1766929566.6514134,1,1748,-0.2000,101.9802,0.29,True,False,0
1766929566.9271705,1,1749,-0.2200,87.4856,0.29,True,False,0
1766929567.1978564,1,1750,-0.2400,78.7722,0.29,True,False,0
1766929567.4816568,1,1751,-0.0800,108.3143,0.30,False,False,0
1766929567.7565498,1,1752,-0.0800,100.6231,0.31,False,False,0
1766929568.0348241,1,1753,-0.0800,108.5527,0.30,False,False,0
1766929568.313868,1,1754,-0.0300,111.8481,0.28,False,False,0
1766929568.5903819,1,1755,-0.1800,112.9169,0.27,True,False,0
1766929568.8621275,1,1756,-0.2000,109.3422,0.26,True,False,0
1766929569.148891,1,1757,-0.0800,114.4204,0.24,False,False,0
1766929569.433577,1,1758,-0.0300,111.4471,0.25,False,False,0
1766929569.7118342,1,1759,-0.1800,99.8557,0.23,True,False,0
1766929570.003204,1,1760,-0.2000,97.5655,0.22,True,False,0
1766929570.3011944,1,1761,-0.2200,102.1801,0.21,True,False,0
1766929570.5833879,1,1762,-0.2400,107.7723,0.19,True,False,0
1766929570.8632762,1,1763,-0.0800,106.8243,0.19,False,False,0
1766929571.1321518,1,1764,-0.0300,112.0649,0.19,False,False,0
1766929571.4057364,1,1765,-0.0300,110.5297,0.17,False,False,0
1766929571.6807487,1,1766,-0.1800,98.4214,0.18,True,False,0
1766929571.9512746,1,1767,0.4700,110.8282,0.19,False,False,0
1766929572.230399,1,1768,-0.0300,128.8175,0.23,False,False,0
1766929572.5088143,1,1769,-0.0600,129.8060,0.27,False,False,0
1766929572.7824569,1,1770,-0.0300,116.3093,0.30,False,False,0
1766929573.0608907,1,1771,-0.1800,96.7897,0.35,True,False,0
1766929573.3311512,1,1772,-0.2000,93.5473,0.39,True,False,0
1766929573.6000352,1,1773,-0.0800,89.2106,0.39,False,False,0
1766929573.8719907,1,1774,-0.0800,99.6827,0.39,False,False,0
1766929574.1499147,1,1775,-0.0800,117.0994,0.37,False,False,0
1766929574.4176998,1,1776,-0.0800,126.9353,0.36,False,False,0
1766929574.6963806,1,1777,-0.0800,127.0830,0.33,False,False,0
1766929574.983889,1,1778,-0.0800,120.7043,0.28,False,False,0
1766929575.2648108,1,1779,-0.1800,109.0685,0.27,True,False,0
1766929575.545909,1,1780,-0.2000,97.2116,0.22,True,False,0
1766929575.819516,1,1781,-0.2200,102.9194,0.20,True,False,0
1766929576.0939584,1,1782,-0.2400,98.0410,0.21,True,False,0
1766929576.3731692,1,1783,-0.2600,98.0409,0.21,True,False,0
1766929576.650733,1,1784,0.4700,116.7149,0.23,False,False,0
1766929576.934198,1,1785,-0.0300,123.3365,0.25,False,False,0
1766929577.2135508,1,1786,-0.0300,121.2275,0.27,False,False,0
1766929577.4896646,1,1787,-0.0600,117.3267,0.29,False,False,0
1766929577.769518,1,1788,-0.0300,100.6897,0.34,False,False,0
1766929578.0401423,1,1789,-0.1800,92.8895,0.36,True,False,0
1766929578.317426,1,1790,-0.2000,109.8650,0.37,True,False,0
1766929578.603609,1,1791,-0.2200,100.3291,0.38,True,False,0
1766929578.8910542,1,1792,0.4700,118.8324,0.35,False,False,0
1766929579.2008936,1,1793,-0.0300,122.9243,0.33,False,False,0
1766929579.4748104,1,1794,-0.0300,127.2506,0.29,False,False,0
1766929579.746604,1,1795,-0.0300,115.7480,0.26,False,False,0
1766929580.0195777,1,1796,-0.1800,113.2070,0.25,True,False,0
1766929580.2927835,1,1797,-0.2000,112.3420,0.26,True,False,0
1766929580.566804,1,1798,-0.2200,96.0123,0.25,True,False,0
1766929580.8436246,1,1799,-0.2400,103.9224,0.24,True,False,0
1766929581.1224716,1,1800,-0.2600,96.4631,0.23,True,False,0
1766929581.401942,1,1801,-0.2800,89.5812,0.20,True,False,0
1766929581.6951973,1,1802,0.4700,110.3167,0.17,False,False,0
1766929581.9704604,1,1803,-0.1800,96.9315,0.15,True,False,0
1766929582.2498767,1,1804,-0.2000,79.7668,0.19,True,False,0
1766929582.5259833,1,1805,-0.2200,93.3799,0.20,True,False,0
1766929582.7999756,1,1806,-0.2400,97.2252,0.20,True,False,0
1766929583.0780644,1,1807,-0.2600,91.5737,0.21,True,False,0
1766929583.3572247,1,1808,-0.2800,90.0326,0.22,True,False,0
1766929583.6448038,1,1809,0.4700,107.3960,0.21,False,False,0
1766929583.9328232,1,1810,-0.0300,127.8462,0.17,False,False,0
1766929584.2240412,1,1811,-0.1100,139.1574,0.12,False,False,0
1766929584.5039258,1,1812,-0.0300,133.0180,0.08,False,False,0
1766929584.7851179,1,1813,-0.0300,127.2793,0.12,False,False,0
1766929585.0618393,1,1814,-0.0300,124.7293,0.18,False,False,0
1766929585.3391733,1,1815,-0.1800,109.8967,0.24,True,False,0
1766929585.6181638,1,1816,-0.2000,98.2845,0.32,True,False,0
1766929585.890715,1,1817,0.4700,117.0112,0.33,False,False,0
1766929586.1718194,1,1818,-0.1800,110.0442,0.32,True,False,0
1766929586.4441402,1,1819,-0.2000,95.0367,0.32,True,False,0
1766929586.7372546,1,1820,-0.0800,103.0337,0.32,False,False,0
1766929587.0351453,1,1821,-0.0300,96.4486,0.31,False,False,0
1766929587.3343985,1,1822,-0.0300,106.8848,0.31,False,False,0
1766929587.621952,1,1823,-0.0300,109.3462,0.30,False,False,0
1766929587.9054475,1,1824,-0.0300,110.3593,0.30,False,False,0
1766929588.199406,1,1825,-0.0300,109.6658,0.29,False,False,0
1766929588.4948785,1,1826,-0.0300,112.4196,0.28,False,False,0
1766929588.7734542,1,1827,-0.0300,111.1515,0.28,False,False,0
1766929589.0499837,1,1828,-0.0800,100.8258,0.27,False,False,0
1766929589.3257694,1,1829,-0.0300,101.4779,0.27,False,False,0
1766929589.6086287,1,1830,-0.1800,99.9543,0.27,True,False,0
1766929589.8968446,1,1831,-0.2000,107.8052,0.27,True,False,0
1766929590.1740444,1,1832,0.4700,110.2570,0.26,False,False,0
1766929590.4540021,1,1833,-0.1800,94.8119,0.24,True,False,0
1766929590.7358031,1,1834,0.4700,107.7274,0.22,False,False,0
1766929591.014786,1,1835,-0.1800,94.8372,0.21,True,False,0
1766929591.298217,1,1836,-0.2000,106.1093,0.21,True,False,0
1766929591.5841784,1,1837,-0.2200,107.4870,0.21,True,False,0
1766929591.8721175,1,1838,0.4700,108.8387,0.20,False,False,0
1766929592.1591408,1,1839,-0.1800,100.5316,0.19,True,False,0
1766929592.4399836,1,1840,0.4700,107.1482,0.17,False,False,0
1766929592.7303529,1,1841,-0.1800,113.1228,0.14,True,False,0
1766929593.0135572,1,1842,-0.2000,98.7715,0.16,True,False,0
1766929593.2940426,1,1843,-0.2200,79.2852,0.23,True,False,0
1766929593.5815434,1,1844,-0.2400,79.1816,0.28,True,False,0
1766929593.860922,1,1845,-0.2600,73.5677,0.35,True,False,0
1766929594.1524787,1,1846,-0.2800,79.8892,0.39,True,False,0
1766929594.438001,1,1847,-0.3000,92.1335,0.46,True,False,0
1766929594.7093744,1,1848,-0.3200,100.0417,0.49,True,False,0
1766929594.9949877,1,1849,-0.3400,103.8788,0.49,True,False,0
1766929595.2677662,1,1850,-0.3600,101.4521,0.49,True,False,0
1766929595.5489662,1,1851,0.4400,118.9324,0.49,False,False,0
1766929595.8377676,1,1852,-0.0300,137.7190,0.47,False,False,0
1766929596.1169982,1,1853,-0.0600,126.3377,0.44,False,False,0
1766929596.4047844,1,1854,-0.1800,93.0240,0.44,True,False,0
1766929596.687379,1,1855,-0.2000,86.8090,0.43,True,False,0
1766929596.9680924,1,1856,-0.2200,91.3985,0.44,True,False,0
1766929597.2461355,1,1857,-0.2400,88.5109,0.47,True,False,0
1766929597.5341015,1,1858,-0.2600,91.8758,0.48,True,False,0
1766929597.8238122,1,1859,-0.2800,77.6312,0.48,True,False,0
1766929598.124486,1,1860,-0.3000,72.5087,0.48,True,False,0
1766929598.4101546,1,1861,-0.3200,84.5857,0.48,True,False,0
1766929598.6868618,1,1862,-0.3400,99.5606,0.48,True,False,0
1766929598.9593797,1,1863,-0.3600,93.0464,0.48,True,False,0
1766929599.242966,1,1864,-0.3800,88.3421,0.48,True,False,0
1766929599.526407,1,1865,-0.4000,95.4341,0.50,True,False,0
1766929599.8000154,1,1866,-0.3700,95.4760,0.50,True,False,0
1766929600.0789597,1,1867,-0.3900,100.2039,0.54,True,False,0
1766929600.3565655,1,1868,-0.4100,91.9364,0.56,True,False,0
1766929600.6326146,1,1869,-0.4300,99.5651,0.53,True,False,0
1766929600.912923,1,1870,-0.5000,111.3849,0.43,True,False,0
1766929601.1921735,1,1871,-0.5200,92.1864,0.44,True,False,0
1766929601.46431,1,1872,-0.4900,87.3428,0.54,True,False,0
1766929601.7396996,1,1873,-0.5100,86.9425,0.57,True,False,0
1766929602.0146358,1,1874,-0.5300,74.3551,0.57,True,False,0
1766929602.2890306,1,1875,-0.5500,113.5201,0.57,True,False,0
1766929602.568588,1,1876,-0.5700,104.9625,0.57,True,False,0
1766929602.8426256,1,1877,0.5200,112.9006,0.57,False,False,0
1766929603.1260972,1,1878,-0.1300,113.0316,0.57,True,False,0
1766929603.403722,1,1879,0.4900,118.1254,0.58,False,False,0
1766929603.6746788,1,1880,0.0400,139.8061,0.56,False,False,0
1766929603.955665,1,1881,0.0400,130.0839,0.57,False,False,0
1766929604.2397792,1,1882,0.0400,136.7725,0.57,False,False,0
1766929604.5309649,1,1883,0.0400,122.4717,0.58,False,False,0
1766929604.8105633,1,1884,0.0400,119.9956,0.56,False,False,0
1766929605.099303,1,1885,0.0400,121.6547,0.53,False,False,0
1766929605.3866994,1,1886,-0.0100,126.9359,0.48,False,False,0
1766929605.6857924,1,1887,-0.0100,96.6809,0.47,False,False,0
1766929605.9763675,1,1888,-0.1300,85.0983,0.57,True,False,0
1766929606.2641058,1,1889,-0.1500,81.9799,0.57,True,False,0
1766929606.5490992,1,1890,0.5400,109.6291,0.51,False,False,0
1766929606.8444757,1,1891,-0.1300,61.8608,0.50,True,False,0
1766929607.1224675,1,1892,-0.2000,75.7374,0.49,True,False,0
1766929607.4080014,1,1893,-0.2200,115.6833,0.43,True,False,0
1766929607.7006543,1,1894,0.4900,150.5155,0.16,False,False,0
1766929607.9841049,1,1895,-0.0100,106.8596,0.17,False,False,0
1766929608.2798076,1,1896,-0.1800,106.8335,0.28,True,False,0
1766929608.570726,1,1897,-0.2000,108.7496,0.27,True,False,0
1766929608.8528144,1,1898,-0.2200,118.9143,0.26,True,False,0
1766929609.1291265,1,1899,-0.2400,118.2817,0.23,True,False,0
1766929609.4110916,1,1900,-0.2600,115.5853,0.15,True,False,0
1766929609.7070322,1,1901,-0.2800,109.3746,0.15,True,False,0
1766929609.998988,1,1902,-0.3000,105.8922,0.15,True,False,0
1766929610.2981255,1,1903,-0.3200,97.6867,0.17,True,False,0
1766929610.5917652,1,1904,-0.3400,92.3804,0.17,True,False,0
1766929610.885816,1,1905,-0.3600,90.2033,0.17,True,False,0
1766929611.1810334,1,1906,-0.3800,81.0596,0.17,True,False,0
1766929611.4671116,1,1907,0.4700,98.9604,0.17,False,False,0
1766929611.7590694,1,1908,-0.1800,100.4405,0.17,True,False,0
1766929612.0485373,1,1909,-0.2000,106.1810,0.16,True,False,0
1766929612.3190122,1,1910,-0.2200,94.1841,0.16,True,False,0
1766929614.0540648,1,1911,-0.2400,93.8697,0.20,True,False,0
1766929614.3342423,1,1912,-0.0800,110.6112,0.25,False,False,0
1766929614.6132252,1,1913,-0.0300,113.6382,0.35,False,False,0
1766929614.8854728,1,1914,-0.0300,100.1403,0.42,False,False,0
1766929615.1565447,1,1915,-0.0300,98.4687,0.42,False,False,0
1766929615.4413652,1,1916,-0.1800,99.7220,0.45,True,False,0
1766929615.7258213,1,1917,-0.2000,94.2378,0.49,True,False,0
1766929616.005845,1,1918,-0.1700,89.1187,0.52,True,False,0
1766929616.277603,1,1919,-0.1900,82.8648,0.55,True,False,0
1766929616.5515566,1,1920,-0.2100,89.1701,0.54,True,False,0
1766929616.8235009,1,1921,-0.2300,78.8944,0.57,True,False,0
1766929617.1076775,1,1922,-0.2500,76.6260,0.56,True,False,0
1766929617.3892288,1,1923,-0.2700,74.0085,0.59,True,False,0
1766929617.6651783,1,1924,-0.2900,53.3608,0.58,True,False,0
1766929617.944721,1,1925,-0.3100,77.3816,0.58,True,False,0
1766929618.21865,1,1926,-0.3300,86.3197,0.56,True,False,0
1766929618.5136707,1,1927,-0.3500,98.4247,0.57,True,False,0
1766929618.7998435,1,1928,0.5400,111.0405,0.54,False,False,0
1766929619.079118,1,1929,-0.0100,112.3810,0.50,False,False,0
1766929619.361324,1,1930,-0.0100,106.6039,0.46,False,False,0
1766929619.6402905,1,1931,-0.0600,151.4824,0.40,False,False,0
1766929619.921229,1,1932,-0.0100,147.6102,0.21,False,False,0
1766929620.2151804,1,1933,-0.0600,128.6487,0.10,False,False,0
1766929620.4833386,1,1934,-0.0100,117.0314,0.14,False,False,0
1766929620.7632794,1,1935,-0.1800,99.5270,0.23,True,False,0
1766929621.0401387,1,1936,-0.2000,114.4323,0.30,True,False,0
1766929621.313103,1,1937,-0.2200,99.3242,0.30,True,False,0
1766929621.594281,1,1938,-0.2400,106.2488,0.28,True,False,0
1766929621.8759317,1,1939,-0.2600,108.3289,0.25,True,False,0
1766929622.1622744,1,1940,-0.2800,110.6364,0.26,True,False,0
1766929622.4406424,1,1941,-0.3000,104.6687,0.24,True,False,0
1766929622.716417,1,1942,0.4700,114.3663,0.19,False,False,0
1766929622.9908,1,1943,-0.0300,106.7492,0.18,False,False,0
1766929623.2699313,1,1944,-0.0300,114.1689,0.20,False,False,0
1766929623.5433648,1,1945,-0.1100,109.9103,0.21,False,False,0
1766929623.8368196,1,1946,-0.0600,116.8392,0.18,False,False,0
1766929624.1200352,1,1947,-0.0300,118.7064,0.15,False,False,0
1766929624.404601,1,1948,-0.0300,119.3730,0.14,False,False,0
1766929624.6851423,1,1949,-0.0300,110.3620,0.15,False,False,0
1766929624.960661,1,1950,-0.1800,106.3850,0.18,True,False,0
1766929625.2387686,1,1951,0.4700,106.4025,0.18,False,False,0
1766929625.5072248,1,1952,-0.0300,104.3795,0.18,False,False,0
1766929625.7817116,1,1953,-0.0800,109.5333,0.18,False,False,0
1766929626.068928,1,1954,-0.1800,100.3751,0.18,True,False,0
1766929626.3517547,1,1955,-0.2000,98.6104,0.18,True,False,0
1766929626.6381092,1,1956,-0.2200,105.6771,0.19,True,False,0
1766929626.913752,1,1957,-0.2400,105.7392,0.18,True,False,0
1766929627.189548,1,1958,-0.2600,102.9896,0.16,True,False,0
1766929627.4697156,1,1959,-0.2800,106.2142,0.15,True,False,0
1766929627.7566512,1,1960,-0.3000,107.0210,0.12,True,False,0
1766929628.0424275,1,1961,-0.3200,109.9959,0.11,True,False,0
1766929628.3489046,1,1962,-0.3400,115.3544,0.12,True,False,0
1766929628.6402025,1,1963,0.4700,117.6356,0.15,False,False,0
1766929628.909973,1,1964,-0.0300,119.5255,0.22,False,False,0
1766929629.1896882,1,1965,-0.1800,106.9724,0.28,True,False,0
1766929629.4593832,1,1966,-0.2000,100.6452,0.32,True,False,0
1766929629.7296855,1,1967,-0.2200,107.6172,0.33,True,False,0
1766929630.0041645,1,1968,-0.2400,106.4726,0.33,True,False,0
1766929630.2763023,1,1969,-0.2600,94.3131,0.35,True,False,0
1766929630.5488226,1,1970,-0.2800,93.8198,0.35,True,False,0
1766929630.8298671,1,1971,0.4700,96.4280,0.36,False,False,0
1766929631.1069067,1,1972,-0.0300,115.0061,0.34,False,False,0
1766929631.3791697,1,1973,-0.0300,117.3021,0.32,False,False,0
1766929631.6583598,1,1974,-0.0300,111.8271,0.29,False,False,0
1766929631.92959,1,1975,-0.1800,109.4476,0.26,True,False,0
1766929632.2047184,1,1976,-0.2000,101.4398,0.21,True,False,0
1766929632.4890225,1,1977,-0.2200,95.6823,0.17,True,False,0
1766929632.7632408,1,1978,-0.2400,105.1342,0.14,True,False,0
1766929633.03733,1,1979,-0.2600,104.8676,0.13,True,False,0
1766929633.3098526,1,1980,-0.2800,98.0643,0.13,True,False,0
1766929633.5886984,1,1981,-0.3000,110.0705,0.14,True,False,0
1766929633.8894138,1,1982,-0.3200,111.3012,0.15,True,False,0
1766929634.1730344,1,1983,0.4400,120.3142,0.20,False,False,0
1766929634.4536169,1,1984,-0.0300,131.9023,0.24,False,False,0
1766929634.7279668,1,1985,-0.0300,120.0443,0.28,False,False,0
1766929635.0029502,1,1986,-0.0300,110.0429,0.32,False,False,0
1766929635.2765522,1,1987,-0.1800,102.3386,0.36,True,False,0
1766929635.556167,1,1988,-0.2000,110.3342,0.35,True,False,0
